code,name,industry,as_of_date,formal_category,formal_final_score_v1,chip_bonus_v1,v1_rank,v2_rank,v21_rank,capital_flow_score_v2_shadow,capital_flow_score_v21_shadow,capital_flow_v21_delta,foreign_flow_last5,trust_flow_last5,capital_flow_v2_available,capital_flow_v2_unavailable_reason,dealer_flow_detail_level,dealer_hedge_flow_5d,dealer_hedge_flow_5d_shares,dealer_prop_flow_5d,dealer_prop_flow_5d_shares,dealer_unknown_flow_5d,dealer_unknown_flow_5d_shares,flow_identity_score,flow_intensity_score,flow_momentum_score,flow_momentum_score_v21,flow_momentum_score_v2_original,flow_persistence_score,flow_price_confirmation_score,flow_price_quadrant,flow_price_state,flow_relative_score,flow_relative_score_v21,flow_relative_score_v2_original,foreign_active_days_5,foreign_amount_ratio_5d,foreign_consecutive_buy,foreign_flow_10d,foreign_flow_10d_shares,foreign_flow_1d,foreign_flow_1d_shares,foreign_flow_3d,foreign_flow_3d_shares,foreign_flow_5d,foreign_flow_5d_shares,foreign_flow_active_percentile_v21,foreign_flow_activity,foreign_flow_direction,foreign_flow_intensity_active_percentile,foreign_flow_intensity_percentile,foreign_flow_momentum,foreign_flow_percentile,foreign_flow_percentile_v2_original,foreign_flow_ratio_10d,foreign_flow_ratio_1d,foreign_flow_ratio_3d,foreign_flow_ratio_5d,foreign_momentum_component,foreign_positive_days_10,foreign_positive_days_5,foreign_signed_flow_strength,multi_flow_confirmation,return_1d,return_3d,return_5d,rs20,rs20_percentile,rs5,rs60,rs60_percentile,rs_20d,rs_5d,shadow_mode,stock_return20,stock_return5,stock_return60,taiex_return20,taiex_return5,taiex_return60,trust_active_days_5,trust_amount_ratio_5d,trust_consecutive_buy,trust_flow_10d,trust_flow_10d_shares,trust_flow_1d,trust_flow_1d_shares,trust_flow_3d,trust_flow_3d_shares,trust_flow_5d,trust_flow_5d_shares,trust_flow_active_percentile_v21,trust_flow_activity,trust_flow_direction,trust_flow_intensity_active_percentile,trust_flow_intensity_percentile,trust_flow_momentum,trust_flow_percentile,trust_flow_percentile_v2_original,trust_flow_ratio_10d,trust_flow_ratio_1d,trust_flow_ratio_3d,trust_flow_ratio_5d,trust_momentum_component,trust_positive_days_10,trust_positive_days_5,trust_signed_flow_strength
5306,桂盟,37,2026-08-10,excluded,0,5,355,129,125,53.52,49.89,-3.63,"[-18000, -859, 45000, 53000, -3634]","[0, 0, 0, 0, 0]",True,,split,0.0,0,-16.0,-16000,0.0,0,3.5,12.5,1.75,1.75,2.75,3.0,25.0,Q1,confirmed_accumulation,4.14,4.14,6.77,5,0.07519849598348498,0,139.947,139947,-3.634,-3634,94.366,94366,75.507,75507,41.38,active,positive,41.38,67.67,decelerating,67.67,67.67,0.07647377049180328,-0.009365979381443299,0.10896766743648961,0.07483349851337959,1.75,6,2,41.38,False,2.428722280887019,7.8976640711902135,7.8976640711902135,10.229726432023877,93.61,4.342749437332638,8.697668598132658,85.66,10.229726432023877,4.342749437332638,True,9.23423423423424,7.8976640711902135,16.306954436450827,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5309,系統電,電子零組件,2026-08-10,excluded,0,6,150,447,460,19.48,9.11,-10.37,"[275084, 171000, -568995, -297957, 68151]","[0, 1000, 0, 0, 0]",True,,split,428.83,428830,-39.831,-39831,0.0,0,3.5,0.02,0.0,0.0,2.0,5.0,0.0,Q4,confirmed_distribution,0.59,0.59,8.96,5,-0.03054596527998678,1,796.028,796028,68.151,68151,-798.801,-798801,-352.717,-352717,18.93,active,negative,18.93,37.16,neutral,37.16,37.16,0.03534446319154604,0.0166791483113069,-0.09043371447979169,-0.030829210733327506,-1.0,6,3,-18.93,False,7.307692307692304,5.88235294117645,10.495049504950483,-9.149435338442258,23.08,6.940134871092908,-21.498174727207054,19.43,-9.149435338442258,6.940134871092908,True,-10.144927536231895,10.495049504950483,-13.888888888888884,-0.995492197789638,3.5549146338575754,7.609285838318169,1,8.57039334039781e-05,0,8.0,8000,0.0,0,0.0,0,1.0,1000,5.94,active,positive,5.94,89.57,neutral,89.57,89.57,0.00035520824083118727,0.0,0.0,8.7404947120007e-05,1.0,4,1,5.94
5324,士開,建材營建,2026-08-10,excluded,0,7,110,71,53,58.75,57.75,-1.0,"[221000, 367000, 528000, 52000, 360000]","[0, 0, 0, 0, 0]",True,,split,0.219,219,0.0,0,0.0,0,3.5,12.5,1.75,1.75,2.75,5.0,25.0,Q1,confirmed_accumulation,10.0,10.0,10.0,5,0.6790383370975271,10,3148.0,3148000,360.0,360000,940.0,940000,1528.0,1528000,100.0,active,positive,100.0,100.0,decelerating,100.0,100.0,0.7293790546802595,0.6857142857142857,0.7219662058371735,0.6785079928952042,1.75,10,5,100.0,False,0.0,0.0,1.6528925619834878,3.0701809944701286,79.01,-1.9020220718740877,-0.6527640991877304,71.97,3.0701809944701286,-1.9020220718740877,True,2.0746887966804906,1.6528925619834878,6.956521739130439,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5340,建榮,電子零組件,2026-08-10,excluded,0,0,721,661,545,6.5,5.5,-1.0,"[-110419, -1184094, -1556710, -105330, 285975]","[0, 0, 0, 0, 0]",True,,split,47.608,47608,0.0,0,0.0,0,0.0,0.0,3.0,3.0,4.0,2.5,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.13309708183785182,1,-1393.708,-1393708,285.975,285975,-1376.065,-1376065,-2670.578,-2670578,65.93,active,negative,65.93,14.86,reversing_positive,14.86,14.86,-0.05197687775042888,0.07284131431482425,-0.13447327274504056,-0.13353557677883895,3.0,5,1,-65.93,False,3.8406827880512084,-3.566710700132103,13.70716510903427,-8.769649953013825,23.99,10.152250475176693,-39.064684899351036,4.04,-8.769649953013825,10.152250475176693,True,-9.765142150803463,13.70716510903427,-31.455399061032864,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5371,中光電,光電業,2026-08-10,buy_candidates,63,7,111,163,202,44.74,37.18,-7.56,"[6694000, 8569595, 250347, 274821, 2737332]","[-1000000, -1101000, -990000, -3000000, -1842000]",True,,split,229.151,229151,2631.0,2631000,0.0,0,4.5,12.5,1.5,1.5,8.5,5.0,5.0,Q2,unconfirmed_accumulation,8.68,8.68,9.24,5,0.25600899577861463,7,24320.233,24320233,2737.332,2737332,3262.5,3262500,18526.095,18526095,86.81,active,positive,86.81,92.44,accelerating,92.44,92.44,0.1951786284659524,0.2661738623103851,0.0982532751091703,0.25482936726272354,5.0,9,5,86.81,False,3.1325301204819134,-5.414364640883984,13.829787234042534,-9.182891852577624,22.69,10.27487260018496,17.172055269553542,91.4,-9.182891852577624,10.27487260018496,True,-10.178384050367262,13.829787234042534,24.78134110787171,-0.995492197789638,3.5549146338575754,7.609285838318169,5,-0.10744417883241952,0,-10424.0,-10424000,-1842.0,-1842000,-5832.0,-5832000,-7933.0,-7933000,97.03,active,negative,97.03,0.52,stable,0.52,0.52,-0.08365635407888929,-0.17911318553092181,-0.17563619936756514,-0.10911966987620357,-3.5,1,0,-97.03
5381,光譜,電機機械,2026-08-10,excluded,0,7,112,190,178,40.38,38.59,-1.79,"[35000, 35100, 108000, 37059, 148000]","[0, 0, 0, 0, 0]",True,,split,-0.002,-2,0.0,0,0.0,0,3.5,12.5,5.0,5.0,6.0,4.5,5.0,Q2,unconfirmed_accumulation,8.09,8.09,8.88,5,0.21010822307087093,5,751.54,751540,148.0,148000,293.059,293059,363.159,363159,80.94,active,positive,80.94,88.79,accelerating,88.79,88.79,0.17007015161801312,0.3288888888888889,0.25684399649430323,0.2093135446685879,5.0,9,5,80.94,False,3.1380753138075423,2.0703933747411973,7.641921397379914,-5.278272060765499,35.98,4.087006763522338,-15.11397626983787,31.81,-5.278272060765499,4.087006763522338,True,-6.273764258555136,7.641921397379914,-7.5046904315197,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5392,能率,光電業,2026-08-10,excluded,0,5,356,138,133,52.44,48.47,-3.97,"[62196, 2252350, -927134, -927920, 1146547]","[0, 0, 0, 0, 0]",True,,split,16.249,16249,0.0,0,0.0,0,3.5,12.5,1.0,1.0,2.0,3.0,25.0,Q1,confirmed_accumulation,3.47,3.47,6.44,5,0.06436042943570654,1,2654.839,2654839,1146.547,1146547,-708.507,-708507,1606.039,1606039,34.73,active,positive,34.73,64.41,neutral,64.41,64.41,0.0765502436492604,0.40845992162451017,-0.044964587167608046,0.06275305747665377,1.0,6,3,34.73,False,2.28013029315961,1.5086206896551824,13.357400722021673,4.171833928348246,82.01,9.802486088164098,4.93551702906534,82.27,4.171833928348246,9.802486088164098,True,3.1763417305586072,13.357400722021673,12.54480286738351,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5403,中菲,資訊服務,2026-08-10,excluded,0,7,113,266,230,37.28,35.86,-1.42,"[9000, 29100, 13900, 10960, 26930]","[0, 0, 0, 0, 0]",True,,split,0.0,0,0.0,0,0.0,0,3.5,12.5,1.75,1.75,2.75,4.0,5.0,Q2,unconfirmed_accumulation,9.11,9.11,9.53,5,0.3001643360323446,5,111.471,111471,26.93,26930,51.79,51790,89.89,89890,91.12,active,positive,91.12,95.31,decelerating,95.31,95.31,0.13446441495778047,0.35906666666666665,0.38649253731343286,0.2996333333333333,1.75,8,5,91.12,False,0.108108108108107,0.9814612868047856,0.6521739130434634,-1.0150898127923802,54.37,-2.902740720814112,-2.7395236639127463,68.58,-1.0150898127923802,-2.902740720814112,True,-2.0105820105820182,0.6521739130434634,4.869762174405423,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5425,台半,半導體業,2026-08-10,excluded,0,3,434,440,421,20.61,16.05,-4.56,"[-1018121, -1378769, -82780, -422682, 443510]","[300000, 0, 0, 0, 0]",True,,split,-81.05,-81050,-89.873,-89873,0.0,0,3.5,1.75,4.0,4.0,4.0,2.0,0.0,Q4,confirmed_distribution,4.8,4.8,9.36,5,-0.057031478749144916,1,-2494.91,-2494910,443.51,443510,-61.952,-61952,-2458.842,-2458842,31.72,active,negative,31.72,31.03,reversing_positive,31.03,31.03,-0.030912796748773355,0.09255217028380634,-0.0038616218911674874,-0.05744152688875391,3.0,3,1,-31.72,False,2.1818181818181737,0.9580838323353325,4.850746268656714,-27.259826951146536,1.83,1.2958316347991383,8.346697655492008,85.27,-27.259826951146536,1.2958316347991383,True,-28.255319148936174,4.850746268656714,15.955983493810177,-0.995492197789638,3.5549146338575754,7.609285838318169,1,0.006887082373922153,0,300.0,300000,0.0,0,0.0,0,300.0,300000,48.02,active,positive,48.02,93.61,neutral,93.61,93.61,0.0037171036328492836,0.0,0.0,0.007008363313554175,1.0,1,1,48.02
5426,振發,電腦週邊,2026-08-10,excluded,0,0,722,608,750,7.0,0.0,-7.0,"[51000, -8468, 15276, -170000, -126577]","[0, 0, 0, 0, 0]",True,,split,0.419,419,-10.0,-10000,0.0,0,0.0,0.0,-3.5,-3.5,4.5,2.5,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.06791972625543329,0,-151.699,-151699,-126.577,-126577,-281.301,-281301,-238.769,-238769,35.9,active,negative,35.9,29.2,stable,29.2,29.2,-0.01907683601609658,-0.10618875838926174,-0.12546877787689562,-0.06583098979873174,-3.5,5,2,-35.9,False,6.666666666666665,8.949416342412464,15.463917525773185,-4.089253564922224,38.98,11.909002891915609,47.946269717237385,97.91,-4.089253564922224,11.909002891915609,True,-5.0847457627118615,15.463917525773185,55.55555555555556,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5432,新門,綠能環保,2026-08-10,excluded,0,0,723,662,578,6.5,3.5,-3.0,"[26000, -13000, -10000, -28000, 5000]","[0, 0, 0, 0, 0]",True,,split,-0.19,-190,3.0,3000,0.0,0,1.0,0.0,-1.0,-1.0,2.0,3.5,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.043996286362698575,1,72.462,72462,5.0,5000,-33.0,-33000,-20.0,-20000,25.46,active,negative,25.46,33.64,neutral,33.64,33.64,0.09103266331658291,0.09090909090909091,-0.12406015037593984,-0.0447427293064877,-1.0,7,2,-25.46,False,4.1860465116279055,3.2258064516129004,6.666666666666665,-16.953225750928315,9.26,3.1117520328090897,-29.287607516639845,10.3,-16.953225750928315,3.1117520328090897,True,-17.948717948717952,6.666666666666665,-21.678321678321677,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5434,崇越,電子通路,2026-08-10,other_watch,41,4,402,268,249,37.23,34.67,-2.56,"[455155, 499218, 183660, 13389, 136631]","[-437000, -407950, -394190, -243000, 233]",True,,split,-6.698,-6698,-43.68,-43680,0.0,0,3.5,12.5,4.0,4.0,6.0,6.0,0.0,Q4,confirmed_distribution,8.67,8.67,9.23,5,0.25526465373496743,5,1982.503,1982503,136.631,136631,333.68,333680,1288.053,1288053,86.68,active,positive,86.68,92.31,accelerating,92.31,92.31,0.16853719289296948,0.19888064046579332,0.1288837388953264,0.2544050957930081,5.0,8,5,86.68,False,3.006012024048088,0.390625,1.5810276679841806,-7.054597247648642,29.07,-1.9738869658733948,16.845919972819857,91.13,-7.054597247648642,-1.9738869658733948,True,-8.05008944543828,1.5810276679841806,24.455205811138025,-0.995492197789638,3.5549146338575754,7.609285838318169,5,-0.29229972426727446,1,-1537.085,-1537085,0.233,233,-636.957,-636957,-1481.907,-1481907,99.5,active,negative,99.5,0.13,neutral,0.13,0.13,-0.1306711723199864,0.00033915574963609897,-0.24602433371958285,-0.2926934623740865,-1.0,4,1,-99.5
5438,東友,電腦週邊,2026-08-10,excluded,0,7,114,326,322,33.95,30.19,-3.76,"[-12000, 6000, 6000, 27000, 5000]","[0, 0, 0, 0, 0]",True,,split,0.162,162,0.0,0,0.0,0,3.5,12.5,1.75,1.75,2.75,3.5,5.0,Q2,unconfirmed_accumulation,3.94,3.94,6.7,5,0.06998058951319527,4,86.0,86000,5.0,5000,38.0,38000,32.0,32000,39.43,active,positive,39.43,67.01,decelerating,67.01,67.01,0.07839562443026436,0.0423728813559322,0.10764872521246459,0.07079646017699115,1.75,7,4,39.43,False,4.7477744807121525,1.4367816091954033,2.3188405797101463,-5.618264415966978,35.2,-1.236074054147429,-12.971216133224338,37.16,-5.618264415966978,-1.236074054147429,True,-6.613756613756616,2.3188405797101463,-5.36193029490617,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5452,佶優,其他電子,2026-08-10,excluded,0,5,357,263,262,37.45,34.02,-3.43,"[-15000, 57115, 14000, -22930, 143000]","[0, 0, 0, 0, 0]",True,,split,8.062,8062,-15.0,-15000,0.0,0,3.5,12.5,5.0,5.0,6.0,3.5,5.0,Q2,unconfirmed_accumulation,4.52,4.52,6.95,5,0.08343366348377913,1,791.2,791200,143.0,143000,134.07,134070,176.185,176185,45.17,active,positive,45.17,69.49,accelerating,69.49,69.49,0.13634327072204033,0.25220458553791886,0.09836390315480557,0.0815293845441925,5.0,7,3,45.17,False,3.6190476190476106,2.6415094339622636,6.25,-10.405159268008413,20.34,2.6950853661424246,-24.808677010312085,14.47,-10.405159268008413,2.6950853661424246,True,-11.40065146579805,6.25,-17.199391171993916,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5464,霖宏,電子零組件,2026-08-10,excluded,0,0,724,694,751,6.0,0.0,-6.0,"[62000, -12000, -291000, -274000, -5000]","[0, 0, 0, 0, 0]",True,,split,-0.385,-385,0.0,0,0.0,0,0.0,0.0,-3.5,-3.5,4.5,1.5,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.13917068006302205,0,-262.0,-262000,-5.0,-5000,-570.0,-570000,-520.0,-520000,66.71,active,negative,66.71,14.34,stable,14.34,14.34,-0.03258301206317622,-0.010845986984815618,-0.19832985386221294,-0.13695022386094285,-3.5,3,1,-66.71,False,-1.4376996805111841,-1.4376996805111841,-3.89408099688473,-28.084967572325304,1.56,-7.4489956307423055,-3.9118068467215217,65.84,-28.084967572325304,-7.4489956307423055,True,-29.080459770114942,-3.89408099688473,3.6974789915966477,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5474,聰泰,電腦週邊,2026-08-10,excluded,0,5,358,330,320,33.84,30.27,-3.57,"[58001, 14005, -47000, 1000, 45000]","[0, 0, 0, 0, 0]",True,,split,-2.28,-2280,0.0,0,0.0,0,3.5,12.5,1.0,1.0,2.0,4.0,5.0,Q2,unconfirmed_accumulation,4.27,4.27,6.84,5,0.07795070573218331,2,212.216,212216,45.0,45000,-1.0,-1000,71.006,71006,42.69,active,positive,42.69,68.45,neutral,68.45,68.45,0.11546028291621327,0.2102803738317757,-0.0019267822736030828,0.0776870897155361,1.0,8,4,42.69,False,2.397260273972601,0.3355704697986628,6.028368794326244,-4.979350569505959,36.64,2.473454160468669,-19.147747376779712,23.92,-4.979350569505959,2.473454160468669,True,-5.974842767295597,6.028368794326244,-11.538461538461542,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5475,德宏,電子零組件,2026-08-10,excluded,0,0,725,609,752,7.0,0.0,-7.0,"[-1061444, -2788232, -419458, -1507514, -72615]","[0, 0, 0, 0, 0]",True,,split,1.322,1322,0.0,0,0.0,0,0.0,0.0,-3.5,-3.5,4.5,2.5,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.19252127584184323,0,-2838.372,-2838372,-72.615,-72615,-1999.587,-1999587,-5849.263,-5849263,77.68,active,negative,77.68,9.52,stable,9.52,9.52,-0.06928435081895185,-0.018439563230066024,-0.12202276194544456,-0.19165972017431765,-3.5,5,0,-77.68,False,1.2145748987854255,0.40160642570281624,2.4590163934426146,-29.366624793853813,1.17,-1.0958982404149609,-67.98963449125002,0.26,-29.366624793853813,-1.0958982404149609,True,-30.36211699164345,2.4590163934426146,-60.38034865293185,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,-189.0,-189000,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,-0.004613469377791881,0.0,0.0,0.0,0.0,0,0,0.0
5478,智冠,文化創意,2026-08-10,excluded,0,0,726,663,546,6.5,5.5,-1.0,"[-9990, -44000, -12150, 16269, -9001]","[0, 0, 0, 0, 0]",True,,split,3.42,3420,0.0,0,0.0,0,0.0,0.0,3.0,3.0,4.0,2.5,0.0,Q3,absorption_divergence,0.0,0.0,0.0,5,-0.2037504070249887,0,-7.93,-7930,-9.001,-9001,-4.882,-4882,-58.872,-58872,80.29,active,negative,80.29,8.21,reversing_positive,8.21,8.21,-0.012256568778979907,-0.20456818181818182,-0.02838372093023256,-0.20441666666666666,3.0,5,1,-80.29,False,0.0,0.6066734074823055,0.7085020242914908,0.00046732216775202673,61.54,-2.8464126095660847,-7.104235333267672,56.32,0.00046732216775202673,-2.8464126095660847,True,-0.995024875621886,0.7085020242914908,0.5050505050504972,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5489,彩富,其他電子,2026-08-10,excluded,0,5,359,216,200,39.2,37.24,-1.96,"[28000, 18000, 13000, -7000, 22000]","[0, 0, 0, 0, 0]",True,,split,0.89,890,0.0,0,0.0,0,3.5,12.5,5.0,5.0,6.0,3.5,5.0,Q2,unconfirmed_accumulation,7.74,7.74,8.7,5,0.19205775952490894,1,125.0,125000,22.0,22000,28.0,28000,74.0,74000,77.42,active,positive,77.42,86.96,accelerating,86.96,86.96,0.12794268167860798,0.19469026548672566,0.12903225806451613,0.19121447028423771,5.0,7,4,77.42,False,2.400960384153672,0.2350176263219872,4.024390243902443,-22.295874708685183,5.35,0.46947561004486715,-1.7780203296333008,69.75,-22.295874708685183,0.46947561004486715,True,-23.29136690647482,4.024390243902443,5.831265508684869,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5490,同亨,電腦週邊,2026-08-10,excluded,0,0,727,471,753,10.5,0.0,-10.5,"[-848942, -759115, 483008, -455818, 327151]","[0, 0, 0, 0, 0]",True,,split,0.894,894,6.0,6000,0.0,0,1.0,0.0,-5.0,-5.0,6.0,3.5,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.08598335059157161,1,-6.573,-6573,327.151,327151,354.341,354341,-1253.716,-1253716,47.78,active,negative,47.78,23.47,accelerating,23.47,23.47,-0.00022956831517183571,0.282513816925734,0.05729964424320828,-0.0859769578932931,-5.0,7,2,-47.78,False,2.28013029315961,-1.8750000000000044,-11.299435028248583,6.188122013535013,87.74,-14.85434966210616,4.1344864036747095,81.1,6.188122013535013,-14.85434966210616,True,5.192629815745375,-11.299435028248583,11.743772241992879,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5498,凱崴,電子零組件,2026-08-10,excluded,0,5,360,454,441,18.59,13.0,-5.59,"[-1663, 48000, 62215, -403000, 324000]","[0, 0, 0, 0, 0]",True,,split,7.03,7030,-1.0,-1000,0.0,0,3.5,0.86,0.0,0.0,1.0,3.5,5.0,Q2,unconfirmed_accumulation,0.14,0.14,4.73,5,0.005177231316835252,1,2074.983,2074983,324.0,324000,-16.785,-16785,29.552,29552,1.44,active,positive,1.44,47.33,reversing_negative,47.33,47.33,0.10457529482915029,0.19194312796208532,-0.003123371790100484,0.003437478190066302,0.0,7,3,1.44,False,4.329896907216502,6.190975865687309,13.707865168539325,-11.9132857712293,15.78,10.15295053468175,-39.68982275106985,3.65,-11.9132857712293,10.15295053468175,True,-12.908777969018937,13.707865168539325,-32.080536912751676,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5508,永信建,建材營建,2026-08-10,excluded,0,7,115,186,167,40.75,39.56,-1.19,"[36000, 60000, 116021, 258786, 166000]","[0, 0, 0, 0, 0]",True,,split,0.715,715,0.0,0,0.0,0,3.5,12.5,5.0,5.0,6.0,4.0,5.0,Q2,unconfirmed_accumulation,9.56,9.56,9.75,5,0.37699828169127014,5,646.985,646985,166.0,166000,540.807,540807,636.807,636807,95.56,active,positive,95.56,97.52,accelerating,97.52,97.52,0.1547440803635494,0.4955223880597015,0.4650103181427343,0.37349384164222876,5.0,8,5,95.56,False,2.242990654205612,6.627680311890849,7.8895463510848085,-2.7016909008019008,44.72,4.334631717227233,5.407243087301672,82.66,-2.7016909008019008,4.334631717227233,True,-3.697183098591539,7.8895463510848085,13.016528925619841,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5512,力麒,建材營建,2026-08-10,excluded,0,5,361,96,93,56.88,53.87,-3.01,"[-45000, -154801, -2000, 201200, 228000]","[0, 0, 0, 0, 0]",True,,split,1.101,1101,0.0,0,0.0,0,3.5,12.5,5.0,5.0,6.0,2.5,25.0,Q1,confirmed_accumulation,5.37,5.37,7.38,5,0.10243647990021902,2,470.562,470562,228.0,228000,427.2,427200,227.399,227399,53.66,active,positive,53.66,73.79,accelerating,73.79,73.79,0.07082510535821794,0.4245810055865922,0.32861538461538464,0.10061902654867257,5.0,5,2,53.66,False,1.1658031088082943,1.958224543080922,1.958224543080922,0.6128391365651464,65.45,-1.5966900907766535,6.739176826396309,83.83,0.6128391365651464,-1.5966900907766535,True,-0.3826530612244916,1.958224543080922,14.348462664714479,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
5519,隆大,建材營建,2026-08-10,excluded,0,0,728,610,519,7.0,6.0,-1.0,"[-12000, -240000, -48000, 66000, 27000]","[0, 0, 0, 0, 0]",True,,split,0.0,0,-14.548,-14548,0.0,0,0.0,0.0,3.0,3.0,4.0,3.0,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.19536698091985522,2,219.0,219000,27.0,27000,45.0,45000,-207.0,-207000,78.98,active,negative,78.98,9.0,reversing_positive,9.0,9.0,0.07735782409042741,0.10714285714285714,0.07352941176470588,-0.19639468690702086,3.0,6,2,-78.98,False,-0.3577817531305816,0.3603603603603567,-0.5357142857142838,-2.637725795289936,44.85,-4.090628919571859,-20.849161227726263,20.73,-2.637725795289936,-4.090628919571859,True,-3.633217993079574,-0.5357142857142838,-13.239875389408095,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
