code,name,eligible_common_stock,old_category,new_category,old_final_score,new_final_score,category_changed,final_score_changed,chip_bonus_v1,capital_flow_score_v2_shadow,v1_rank,v2_rank,rank_change,v1_percentile,v2_percentile,case,movement_reason,flow_price_quadrant,foreign_flow_ratio_5d,trust_flow_ratio_5d,foreign_flow_percentile,trust_flow_percentile,rs20,rs20_percentile,flow_identity_score,flow_intensity_score,flow_persistence_score,flow_momentum_score,flow_price_confirmation_score,flow_relative_score,current_research_rank,shadow_rank_v2,shadow_rank_change
6243,迅杰,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6244,茂迪,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6245,立端,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6246,臺龍,True,excluded,excluded,0,0,False,False,0.0,3.5,761.0,762.0,-1.0,19.621903520208605,0.9126466753585397,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P20、投信P52）；價格未確認（Q4、RS20 -16.73）,Q4,-0.10344827586206896,0.0,19.82,51.76,-16.730260310571555,9.39,0.0,0.0,1.5,2.0,0.0,0.0,,,
6248,沛波,True,excluded,excluded,0,0,False,False,5.0,58.49,388.0,72.0,316.0,64.27640156453715,90.74315514993481,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +1.28）；連買天數不長，但V2不只依賴連買,Q1,0.17956656346749225,0.0,84.88,51.76,1.275604242607542,69.1,3.5,12.5,3.0,6.0,25.0,8.49,,,
6257,矽格,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6259,百徽,True,excluded,excluded,0,0,False,False,5.0,23.11,389.0,428.0,-39.0,64.27640156453715,44.393741851368965,,實際介入強度低（強度分 3.3/25）；全市場flow percentile偏低（外資P51、投信P52）；價格未確認（Q2、RS20 -18.55）；近期flow正在減速,Q2,0.013021799445105033,0.0,50.98,51.76,-18.552380142635894,8.08,4.5,3.26,2.5,2.75,5.0,5.1,,,
6261,久元,True,excluded,excluded,0,0,False,False,5.0,39.02,390.0,220.0,170.0,64.27640156453715,71.4471968709257,,連買天數不長，但V2不只依賴連買,Q2,0.1301920874544508,0.0,80.18,51.76,-14.04779784550041,12.26,3.5,12.5,4.0,6.0,5.0,8.02,,,
6263,普萊德,True,excluded,excluded,0,0,False,False,7.0,60.03,131.0,57.0,74.0,88.33116036505866,92.69882659713168,,價格與RS同步確認（RS20 +0.07）；連買天數不長，但V2不只依賴連買,Q1,0.18176059564719357,0.0,85.27,51.76,0.07241527471271159,62.45,3.5,12.5,4.5,6.0,25.0,8.53,,,
6264,富裔,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6265,方土昶,True,excluded,excluded,0,0,False,False,7.0,54.17,132.0,126.0,6.0,88.33116036505866,83.70273794002607,,價格與RS同步確認（RS20 +4.14）；連買天數不長，但V2不只依賴連買,Q1,0.10120457566641013,0.0,74.19,51.76,4.137821218122351,81.62,3.5,12.5,3.0,2.75,25.0,7.42,,,
6266,泰詠,True,excluded,excluded,0,0,False,False,7.0,39.47,133.0,208.0,-75.0,88.33116036505866,73.01173402868318,,V1連買訊號高（外資5日／投信0日）；價格未確認（Q2、RS20 -3.78）,Q2,0.22234891676168758,0.0,89.7,51.76,-3.7755001686225813,40.03,3.5,12.5,3.5,6.0,5.0,8.97,,,
6269,台郡,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6270,倍微,True,excluded,excluded,0,0,False,False,5.0,38.62,391.0,229.0,162.0,64.27640156453715,70.27379400260756,,連買天數不長，但V2不只依賴連買,Q2,0.13987918939984412,0.0,81.23,51.76,-13.611249375244073,13.17,3.5,12.5,3.5,6.0,5.0,8.12,,,
6271,同欣電,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6272,驊陞,True,excluded,excluded,0,0,False,False,0.0,5.0,762.0,733.0,29.0,19.621903520208605,5.215123859191656,D_V1_weak_V2_weak,連買天數不長，但V2不只依賴連買,Q4,-0.11094674556213018,0.0,18.77,51.76,-15.337841135543695,10.69,0.0,0.0,0.5,4.5,0.0,0.0,,,
6274,台燿,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6275,元山,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6276,安鈦克,True,excluded,excluded,0,0,False,False,5.0,25.42,392.0,402.0,-10.0,64.27640156453715,47.71838331160365,,全市場flow percentile偏低（外資P55、投信P52）；價格未確認（Q2、RS20 -7.05）；近期flow正在減速,Q2,0.02666666666666667,0.0,55.02,51.76,-7.050484813704617,29.2,3.5,6.67,2.0,2.75,5.0,5.5,,,
6277,宏正,True,high_priority_watch,high_priority_watch,44,44,False,False,5.0,56.02,393.0,108.0,285.0,64.27640156453715,86.04954367666232,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +7.95）；連買天數不長，但V2不只依賴連買,Q1,0.1512581799591002,0.0,82.66,51.76,7.947363855543655,90.35,3.5,12.5,4.0,2.75,25.0,8.27,18.0,16.0,2.0
6278,台表科,True,high_priority_watch,high_priority_watch,39,39,False,False,5.0,30.68,394.0,363.0,31.0,64.27640156453715,52.803129074315514,,動能較佳（外資 accelerating／投信 reversing_positive）,Q2,0.012425558604468836,-0.002942767542140337,50.72,9.91,-3.9906573866978934,39.24,4.5,3.11,5.0,8.0,5.0,5.07,35.0,23.0,12.0
6279,胡連,True,wait_pullback,wait_pullback,38,38,False,False,7.0,58.9,134.0,69.0,65.0,88.33116036505866,91.13428943937419,,價格與RS同步確認（RS20 +7.99）；連買天數不長，但V2不只依賴連買,Q1,0.3284781509570242,-0.0006019020103527145,96.48,12.91,7.9913769714521905,90.48,4.5,12.5,4.5,2.75,25.0,9.65,,,
6281,全國電,True,excluded,excluded,0,0,False,False,0.0,7.5,763.0,558.0,205.0,19.621903520208605,29.85658409387223,,連買天數不長，但V2不只依賴連買,Q4,-0.05536332179930796,0.0,31.55,51.76,2.171962786024928,74.58,0.0,0.0,3.0,4.5,0.0,0.0,,,
6282,康舒,True,excluded,excluded,0,0,False,False,12.0,48.26,38.0,156.0,-118.0,96.08865710560626,79.79139504563233,B_V1_strong_V2_weak,價格未確認（Q2、RS20 -12.80）；近期flow已轉負,Q2,0.04243617743780383,0.002412782384901344,58.67,91.79,-12.79761125048623,14.21,10.0,11.21,6.0,1.0,5.0,15.05,,,
6283,淳安,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6284,佳邦,True,excluded,excluded,0,0,False,False,5.0,37.67,395.0,257.0,138.0,64.27640156453715,66.68839634941331,,連買天數不長，但V2不只依賴連買,Q2,0.05411752219220378,0.0,61.67,51.76,-20.965692684743555,6.13,4.5,12.5,3.5,6.0,5.0,6.17,,,
6285,啟碁,True,excluded,excluded,0,0,False,False,12.0,43.09,39.0,170.0,-131.0,96.08865710560626,77.96610169491525,B_V1_strong_V2_weak,價格未確認（Q2、RS20 -0.16）；近期flow已轉負,Q2,0.025710119969040247,0.0036377708978328174,54.63,92.83,-0.16280896051151794,59.84,9.0,7.34,6.0,1.0,5.0,14.75,,,
6290,良維,True,excluded,excluded,0,0,False,False,5.0,37.1,396.0,278.0,118.0,64.27640156453715,63.88526727509778,,差異主要來自V1離散加分與V2連續型強度／排名分數,Q2,0.04654303228038954,-0.00016337930693558752,59.58,14.08,-23.11798297951533,4.69,3.5,11.64,5.0,6.0,5.0,5.96,,,
6291,沛亨,True,excluded,excluded,0,0,False,False,0.0,10.5,764.0,472.0,292.0,19.621903520208605,38.85267275097783,,動能較佳（外資 stable／投信 stable）；連買天數不長，但V2不只依賴連買,Q4,-0.11200165343915344,-0.0036375661375661374,18.64,9.26,-14.440009456014113,11.73,0.0,0.0,3.5,7.0,0.0,0.0,,,
6292,迅德,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6294,智基,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6405,悅城,True,excluded,excluded,0,0,False,False,0.0,5.5,765.0,722.0,43.0,19.621903520208605,7.496740547588006,D_V1_weak_V2_weak,連買天數不長，但V2不只依賴連買,Q4,-0.01271682500766166,0.0,43.29,51.76,-25.836009633712187,2.61,0.0,0.0,1.5,4.0,0.0,0.0,,,
6409,旭隼,True,high_priority_watch,high_priority_watch,48,48,False,False,0.0,10.5,766.0,473.0,293.0,19.621903520208605,38.85267275097783,,動能較佳（外資 stable／投信 stable）；連買天數不長，但V2不只依賴連買,Q4,-0.07465866873065015,-0.002378095975232198,26.34,10.56,-0.4263087500776641,58.28,0.0,0.0,3.5,7.0,0.0,0.0,31.0,33.0,-2.0
6411,晶焱,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6412,群電,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6414,樺漢,True,wait_pullback,wait_pullback,50,50,False,False,7.0,43.18,135.0,168.0,-33.0,88.33116036505866,78.22685788787483,,V1連買訊號高（外資3日／投信0日）；實際介入強度低（強度分 3.3/25）；全市場flow percentile偏低（外資P51、投信P8）；近期flow正在減速,Q1,0.013292155400366127,-0.004746084480303749,51.11,8.08,25.062416264713693,99.22,3.5,3.32,3.5,2.75,25.0,5.11,,,
6415,矽力*-KY,True,excluded,excluded,0,0,False,False,5.0,37.22,397.0,270.0,127.0,64.27640156453715,64.92829204693612,,連買天數不長，但V2不只依賴連買,Q2,0.08201669666966696,-0.0364986498649865,69.75,2.87,-10.264049786943186,20.6,3.5,12.5,4.0,5.25,5.0,6.97,,,
6416,瑞祺電通,True,other_watch,other_watch,42,42,False,False,7.0,60.67,136.0,47.0,89.0,88.33116036505866,94.0026075619296,,價格與RS同步確認（RS20 +8.03）；連買天數不長，但V2不只依賴連買,Q1,0.24699034075664072,0.0,91.66,51.76,8.027550108854776,90.74,3.5,12.5,4.5,6.0,25.0,9.17,,,
6417,韋僑,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6418,詠昇,True,excluded,excluded,0,0,False,False,5.0,57.13,398.0,91.0,307.0,64.27640156453715,88.26597131681876,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +5.15）；連買天數不長，但V2不只依賴連買,Q1,0.08647990255785627,0.0,71.32,51.76,5.149338351635791,85.92,3.5,12.5,3.0,6.0,25.0,7.13,,,
6419,京晨科,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6423,億而得,True,excluded,excluded,0,0,False,False,5.0,38.21,399.0,242.0,157.0,64.27640156453715,68.57887874837027,,連買天數不長，但V2不只依賴連買,Q2,0.14539495798319327,0.0,82.14,51.76,-0.08493997507950102,60.5,3.5,12.5,3.0,6.0,5.0,8.21,,,
6425,易發,True,excluded,excluded,0,0,False,False,0.0,8.0,767.0,519.0,248.0,19.621903520208605,33.96349413298566,,連買天數不長，但V2不只依賴連買,Q4,-0.11790540540540541,0.0,17.86,51.76,-26.069310851765636,2.48,0.0,0.0,3.5,4.5,0.0,0.0,,,
6426,統新,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6431,光麗-KY,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6432,今展科,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6435,大中,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6438,迅得,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6441,廣錠,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6442,光聖,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6443,元晶,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6446,藥華藥,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6449,鈺邦,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6451,訊芯-KY,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6456,GIS-KY,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6461,益得,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6462,神盾,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6464,台數科,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6465,威潤,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6469,大樹,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6470,宇智,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6472,保瑞,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6474,華豫寧,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6477,安集,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6482,弘煜科,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6485,點序,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6486,互動,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6488,環球晶,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6491,晶碩,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6492,生華科,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6494,九齊,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6496,科懋,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6498,久禾光,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6499,益安,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6504,南六,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6505,台塑化,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6506,雙邦,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6508,惠光,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6509,聚和,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6510,精測,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6512,啟發電,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6515,穎崴,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6516,勤崴國際,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6517,保勝光學,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6523,達爾膚,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6525,捷敏-KY,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6526,達發,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6527,明達醫,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6530,創威,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6531,愛普*,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6532,瑞耘,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6533,晶心科,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6534,正瀚-創,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6535,順藥,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6538,倉和,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6541,泰福-KY,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6542,隆中,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6546,正基,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6547,高端疫苗,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6548,長科*,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6550,北極星藥業-KY,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6552,易華電,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6556,勝品,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6558,興能高,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6560,欣普羅,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6561,是方,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6568,宏觀,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6569,醫揚,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6570,維田,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6573,虹揚-KY,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6574,霈方,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6576,逸達,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6577,勁豐,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6578,達邦蛋白,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6579,研揚,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6581,鋼聯,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6582,申豐,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6584,南俊國際,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6585,鼎基,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6588,東典光電,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6589,台康生技,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6590,普鴻,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6591,動力-KY,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6592,和潤企業,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6593,台灣銘板,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6596,寬宏藝術,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6597,立誠,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6598,ABC-KY,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6603,富強鑫,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6605,帝寶,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6606,建德工業,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6609,瀧澤科,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6612,奈米醫材,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6613,朋億*,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6614,資拓宏宇,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6615,慧智,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6616,特昇-KY,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6617,共信-KY,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6620,漢達,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6624,萬年清,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6625,必應,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6629,泰金-KY,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6637,醫影,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6640,均華,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6641,基士德-KY,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6642,富致,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6643,M31,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6645,金萬林-創,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6649,台生材,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6651,全宇昕,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6654,天正國際,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6655,科定,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6657,華安,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6658,聯策,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6661,威健生技,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6662,樂斯科,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6664,群翊,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6666,羅麗芬-KY,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6667,信紘科,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6668,中揚光,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6669,緯穎,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6670,復盛應用,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6671,三能-KY,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6672,騰輝電子-KY,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6674,鋐寶科技,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6679,鈺太,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6680,鑫創電子,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6683,雍智科技,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6684,安格,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6689,伊雲谷,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6690,安碁資訊,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6691,洋基工程,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6692,進能服,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6693,廣閎科,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6695,芯鼎,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6697,東捷資訊,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6698,旭暉應材,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6703,軒郁,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6706,惠特,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6708,天擎,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6712,長聖,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6715,嘉基,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6716,應廣,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6719,力智,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6720,久昌,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6721,信實,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6722,輝創,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6725,矽科宏晟,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6727,亞泰金屬,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6728,上洋,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6730,常廣,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6732,昇佳電子,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6733,博晟生醫,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6735,美達科技,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6739,竹陞科技,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6741,91APP*-KY,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6742,澤米,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6743,安普新,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6751,智聯服務,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6752,叡揚,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6753,龍德造船,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6754,匯僑設計,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6756,威鋒電子,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6757,台灣虎航,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6761,穩得,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
6762,達亞,False,excluded,excluded,0,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,
