analysis_family,universe,factor,group,horizon,metric,sample_count,date_count,mean,median,std,positive_pct,bootstrap_ci_low,bootstrap_ci_high,ic_ir,notes
v1_v21_cross,B_buy_high,V1_x_V21,B_v1_strong_v21_weak,20,fwd_20d,0,0,,,,,,,,
v1_v21_cross,B_buy_high,V1_x_V21,B_v1_strong_v21_weak,20,excess_vs_taiex_20d,0,0,,,,,,,,
v1_v21_cross,B_buy_high,V1_x_V21,B_v1_strong_v21_weak,20,mfe_20d,0,0,,,,,,,,
v1_v21_cross,B_buy_high,V1_x_V21,B_v1_strong_v21_weak,20,mae_20d,0,0,,,,,,,,
v1_v21_cross,B_buy_high,V1_x_V21,C_v1_weak_v21_strong,20,fwd_20d,0,0,,,,,,,,
v1_v21_cross,B_buy_high,V1_x_V21,C_v1_weak_v21_strong,20,excess_vs_taiex_20d,0,0,,,,,,,,
v1_v21_cross,B_buy_high,V1_x_V21,C_v1_weak_v21_strong,20,mfe_20d,0,0,,,,,,,,
v1_v21_cross,B_buy_high,V1_x_V21,C_v1_weak_v21_strong,20,mae_20d,0,0,,,,,,,,
v1_v21_cross,B_buy_high,V1_x_V21,D_both_weak,20,fwd_20d,0,0,,,,,,,,
v1_v21_cross,B_buy_high,V1_x_V21,D_both_weak,20,excess_vs_taiex_20d,0,0,,,,,,,,
v1_v21_cross,B_buy_high,V1_x_V21,D_both_weak,20,mfe_20d,0,0,,,,,,,,
v1_v21_cross,B_buy_high,V1_x_V21,D_both_weak,20,mae_20d,0,0,,,,,,,,
v1_v21_cross_spread,B_buy_high,V1_x_V21,C_minus_B,20,daily_C_minus_B_fwd_20d,0,0,,,,,,,,
v1_v21_cross_spread,B_buy_high,V1_x_V21,C_minus_B,20,daily_C_minus_B_excess_vs_taiex_20d,0,0,,,,,,,,
v1_v21_cross_spread,B_buy_high,V1_x_V21,C_minus_B,20,daily_C_minus_B_mfe_20d,0,0,,,,,,,,
v1_v21_cross_spread,B_buy_high,V1_x_V21,C_minus_B,20,daily_C_minus_B_mae_20d,0,0,,,,,,,,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q1,3,fwd_3d,199,10,0.23383888713861964,0.0,3.994208785963178,48.24120603015075,-0.7073569475952602,1.0043238289974614,0.058544482692141214,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q1,3,excess_vs_taiex_3d,199,10,0.557176943098356,-0.0007730777161540914,5.570115966362613,49.74874371859296,-2.12251008247052,2.9323213019583183,0.10002968456367752,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q1,3,mfe_3d,199,10,3.2952376990136534,2.108433734939763,3.2399773609153453,94.47236180904522,2.6718552554893416,4.002397419938915,1.0170557790819552,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q1,3,mae_3d,199,10,-3.0114337487459544,-2.209944751381232,2.773340202562051,0.0,-3.703998108528501,-2.531405869133203,-1.0858508256448125,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q2,3,fwd_3d,123,10,-1.226221077150627,-0.38461538461538325,7.224268538976126,42.27642276422765,-3.3048064820955427,1.785438083323519,-0.16973636438553757,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q2,3,excess_vs_taiex_3d,123,10,0.6578532849459457,-0.442131652188249,6.712087171760839,44.71544715447154,-1.243661600829012,1.8993960396055485,0.09801024154061538,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q2,3,mfe_3d,123,10,4.013847041811974,2.2831050228310446,5.127771609011173,92.6829268292683,3.1910332230235077,5.068979159791632,0.7827663452791717,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q2,3,mae_3d,123,10,-4.661570897775272,-2.564102564102566,5.30772473438878,0.0,-6.160647194135361,-2.41183128872753,-0.8782616151084336,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q3,3,fwd_3d,61,9,-1.3418208630810695,-0.40733197556008793,5.4065675403954,42.62295081967213,-3.146047778309044,1.3758435316352686,-0.2481835014647644,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q3,3,excess_vs_taiex_3d,61,9,3.1343044203467834,2.780198786615995,5.85926097770703,75.40983606557377,-0.17468455632789545,4.589756740627788,0.534931697405526,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q3,3,mfe_3d,61,9,3.4637821127854607,2.7027027027026973,3.469214809695699,91.80327868852459,2.115829118901426,6.14594650857881,0.9984340269460815,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q3,3,mae_3d,61,9,-4.695081428393467,-2.5862068965517238,4.450208785899936,0.0,-6.466508572087029,-2.752424039307128,-1.0550249784390762,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q4,3,fwd_3d,63,9,-4.551716910374608,-1.9417475728155331,7.127906005402927,33.33333333333333,-7.541883950479253,0.639513462521223,-0.6385770108253984,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q4,3,excess_vs_taiex_3d,63,9,0.8198874070434987,1.5143471190634417,6.422334734482636,52.38095238095239,-2.320722175604752,2.5457644681873353,0.12766189258890231,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q4,3,mfe_3d,63,9,2.822158078341753,1.7699115044247815,3.359748532917194,90.47619047619048,2.002848004648383,4.843509022479784,0.8399908655935439,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q4,3,mae_3d,63,9,-6.707576191653005,-4.402515723270451,6.350148903798401,0.0,-9.858760091612083,-4.176920033634297,-1.0562864419826132,
flow_price_spread,A_technical_eligible,flow_price_quadrant,Q1_minus_Q2,3,daily_Q1_minus_Q2_fwd_3d,10,10,0.27979786415537167,-0.2301788111583108,2.3789126690497717,40.0,-1.057802593364822,1.6924278753373314,0.1176158619841785,
flow_price_spread,A_technical_eligible,flow_price_quadrant,Q1_minus_Q2,3,daily_Q1_minus_Q2_excess_vs_taiex_3d,10,10,0.2797978641553717,-0.23017881115831065,2.3789126690497713,40.0,-1.0578025933648216,1.6924278753373314,0.11761586198417855,
flow_price_spread,A_technical_eligible,flow_price_quadrant,Q1_minus_Q2,3,daily_Q1_minus_Q2_mfe_3d,10,10,-0.8181467608687939,-0.5500309123734046,1.0461994225912945,30.0,-1.4193086424158334,-0.2233589388173852,-0.7820179816600883,
flow_price_spread,A_technical_eligible,flow_price_quadrant,Q1_minus_Q2,3,daily_Q1_minus_Q2_mae_3d,10,10,0.7430950564298995,-0.04647507952434826,2.1584467108698826,50.0,-0.4898891116627258,2.0457294238535404,0.34427306112663875,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q1,5,fwd_5d,126,8,0.8164713224438612,-0.07032348804500432,5.911040132021132,46.82539682539682,-0.21425997787282172,1.659732224687988,0.13812650636914037,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q1,5,excess_vs_taiex_5d,126,8,-1.3309247491849967,-1.619253013891142,7.471104302346226,36.507936507936506,-4.476063092325974,1.5228957960889287,-0.17814297529844858,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q1,5,mfe_5d,126,8,4.648211473486792,3.1279093300951133,4.968353864696003,96.03174603174604,3.885842162898925,5.393396836337809,0.9355636897194319,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q1,5,mae_5d,126,8,-3.8473755007165336,-2.9936920478439157,3.406405245099083,0.0,-4.625388278262008,-3.2589323204752954,-1.1294532575805214,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q2,5,fwd_5d,98,8,-1.4620200876917937,0.4358736059479673,9.952888855569634,54.08163265306123,-4.9164017084720015,2.9283626861199217,-0.14689404341872536,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q2,5,excess_vs_taiex_5d,98,8,-0.6101668771978651,-1.485997920485982,9.096968616194456,38.775510204081634,-3.2595197766423785,1.0063985992573883,-0.06707364870003442,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q2,5,mfe_5d,98,8,5.230539919747241,3.447009351549646,6.0938683507970595,94.89795918367348,3.974172527438871,6.68110838923456,0.8583283423021606,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q2,5,mae_5d,98,8,-6.818955623674356,-3.124308096444317,7.724993739623636,0.0,-9.564036403389666,-2.953770541386938,-0.8827134174488764,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q3,5,fwd_5d,49,7,-1.0193069279154674,0.9671179883945946,7.300501091352438,51.02040816326531,-2.5515667367619375,1.2301398209280032,-0.13962150202577917,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q3,5,excess_vs_taiex_5d,49,7,0.8430167151955421,1.7595291737411367,8.71563087724588,59.183673469387756,-3.948512635125637,5.2427772563313635,0.09672469234515511,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q3,5,mfe_5d,49,7,4.348039693210764,3.256302521008392,3.7407990358219054,95.91836734693877,3.584712875422542,5.9765638703857,1.1623291311759654,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q3,5,mae_5d,49,7,-6.205194743946385,-5.000000000000004,5.738761418961026,0.0,-7.547774466524629,-4.729253778139377,-1.0812776993035902,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q4,5,fwd_5d,56,7,-5.136238654442169,-2.8945978074230605,9.62271675743307,30.357142857142854,-6.997437677696724,2.740834574877039,-0.5337618038559309,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q4,5,excess_vs_taiex_5d,56,7,-0.20998705730528172,-0.5035876487791469,9.212086642762559,50.0,-4.727664638313407,2.9680821223395912,-0.022794733207406083,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q4,5,mfe_5d,56,7,3.418587351043924,1.9225320011334368,4.5248847078310686,91.07142857142857,2.3044693228495174,7.240808062329265,0.7555081668992556,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q4,5,mae_5d,56,7,-10.068824268587415,-7.5616527845827175,8.387409494429418,0.0,-11.287437578630785,-7.951061471134074,-1.200468902260552,
flow_price_spread,A_technical_eligible,flow_price_quadrant,Q1_minus_Q2,5,daily_Q1_minus_Q2_fwd_5d,8,8,0.4478723103992652,-0.4431755759148214,3.8786314371325705,50.0,-1.9236658357959304,2.9815239351971985,0.115471737301849,
flow_price_spread,A_technical_eligible,flow_price_quadrant,Q1_minus_Q2,5,daily_Q1_minus_Q2_excess_vs_taiex_5d,8,8,0.4478723103992652,-0.4431755759148208,3.87863143713257,50.0,-1.92366583579593,2.981523935197198,0.11547173730184901,
flow_price_spread,A_technical_eligible,flow_price_quadrant,Q1_minus_Q2,5,daily_Q1_minus_Q2_mfe_5d,8,8,-0.5728476143177004,-0.6415696311707348,1.65868129081343,37.5,-1.6285650930518012,0.5528285848254753,-0.3453632819580255,
flow_price_spread,A_technical_eligible,flow_price_quadrant,Q1_minus_Q2,5,daily_Q1_minus_Q2_mae_5d,8,8,1.1579426414415137,-0.9186150494852526,3.6771430237618192,37.5,-0.9985674645911385,3.6146555700029985,0.31490280197393744,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q1,10,fwd_10d,57,3,2.626450216396731,1.0288065843621297,9.17796011690489,57.89473684210527,1.291240222774734,3.8151818952071315,0.28616927758915306,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q1,10,excess_vs_taiex_10d,57,3,0.25931100651088146,-1.7778548067835853,9.145923017982053,42.10526315789473,-0.17709692307117683,2.447338478683648,0.028352633845817737,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q1,10,mfe_10d,57,3,7.020993982136802,4.518430439952459,8.558039946706073,100.0,5.342664068012199,8.49253388919596,0.8203974304699444,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q1,10,mae_10d,57,3,-5.0984208494287415,-4.386951631046121,4.057207944538822,0.0,-6.116960130876942,-4.512790758078826,-1.2566328665237474,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q2,10,fwd_10d,57,3,0.26852810282824496,-0.2564102564102555,10.57347148234474,45.614035087719294,-1.5920549255687597,1.3767114467910628,0.025396399212559942,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q2,10,excess_vs_taiex_10d,57,3,-0.8901626798453182,-1.0492511893002043,10.721469238897548,42.10526315789473,-3.0603920714146695,1.3782683263351876,-0.08302618419272269,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q2,10,mfe_10d,57,3,7.341286223637072,4.330708661417315,9.469450145869779,91.22807017543859,5.4276875155566255,8.080658682442268,0.7752600320557226,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q2,10,mae_10d,57,3,-10.501762283527347,-6.6037735849056585,8.537500050707473,0.0,-12.165682218491627,-7.6797817304677025,-1.2300746379096188,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q3,10,fwd_10d,42,3,2.0556509204054936,2.4986940173062133,7.266178363001989,59.523809523809526,0.5052434429959606,3.6466798396121685,0.2829067520379737,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q3,10,excess_vs_taiex_10d,42,3,0.29967586033366717,-0.6506346136537444,7.291228147197778,45.23809523809524,-0.9630937028499504,2.5755569925817037,0.041100875501864656,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q3,10,mfe_10d,42,3,6.976021907527535,5.710717187829173,5.911848748570727,95.23809523809523,5.2772295206199615,7.846174545954,1.1800068310634786,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q3,10,mae_10d,42,3,-7.094596484929831,-6.520051510142199,5.790799319270113,0.0,-8.725915292059232,-5.557551469401676,-1.2251497753204907,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q4,10,fwd_10d,50,3,-2.9429889986926927,-2.044067909012531,7.228304277550861,40.0,-5.228459564583988,0.23455916703290625,-0.4071479126622841,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q4,10,excess_vs_taiex_10d,50,3,-3.6190054309793847,-1.9985882246814968,7.229302984044915,38.0,-6.696796710429897,-2.2658710031196745,-0.500602262620136,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q4,10,mfe_10d,50,3,4.544059035168665,3.610542393812366,4.7259744117316265,92.0,2.9261241876253856,7.226161334037429,0.961507329343261,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q4,10,mae_10d,50,3,-11.540896657591075,-9.373887274439769,8.268828367502943,0.0,-13.5630697467601,-10.4530463354415,-1.3957112355781363,
flow_price_spread,A_technical_eligible,flow_price_quadrant,Q1_minus_Q2,10,daily_Q1_minus_Q2_fwd_10d,3,3,2.1302785830360076,2.4384704484160684,0.945563193783538,100.0,1.069070152348461,2.883295148343493,2.252920372790736,
flow_price_spread,A_technical_eligible,flow_price_quadrant,Q1_minus_Q2,10,daily_Q1_minus_Q2_excess_vs_taiex_10d,3,3,2.130278583036008,2.4384704484160684,0.9455631937835386,100.0,1.069070152348461,2.8832951483434943,2.252920372790735,
flow_price_spread,A_technical_eligible,flow_price_quadrant,Q1_minus_Q2,10,daily_Q1_minus_Q2_mfe_10d,3,3,-0.5796305359288999,-0.08502344754442692,1.3107728934325158,33.33333333333333,-2.0657433669959664,0.4118752067536935,-0.442205159134031,
flow_price_spread,A_technical_eligible,flow_price_quadrant,Q1_minus_Q2,10,daily_Q1_minus_Q2_mae_10d,3,3,5.147059904479431,4.721355802146312,2.3224282542929195,100.0,3.0669324508791873,7.652891460412797,2.2162406502613328,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q1,20,fwd_20d,0,0,,,,,,,,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q1,20,excess_vs_taiex_20d,0,0,,,,,,,,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q1,20,mfe_20d,0,0,,,,,,,,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q1,20,mae_20d,0,0,,,,,,,,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q2,20,fwd_20d,0,0,,,,,,,,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q2,20,excess_vs_taiex_20d,0,0,,,,,,,,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q2,20,mfe_20d,0,0,,,,,,,,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q2,20,mae_20d,0,0,,,,,,,,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q3,20,fwd_20d,0,0,,,,,,,,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q3,20,excess_vs_taiex_20d,0,0,,,,,,,,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q3,20,mfe_20d,0,0,,,,,,,,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q3,20,mae_20d,0,0,,,,,,,,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q4,20,fwd_20d,0,0,,,,,,,,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q4,20,excess_vs_taiex_20d,0,0,,,,,,,,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q4,20,mfe_20d,0,0,,,,,,,,
flow_price_quadrant,A_technical_eligible,flow_price_quadrant,Q4,20,mae_20d,0,0,,,,,,,,
flow_price_spread,A_technical_eligible,flow_price_quadrant,Q1_minus_Q2,20,daily_Q1_minus_Q2_fwd_20d,0,0,,,,,,,,
flow_price_spread,A_technical_eligible,flow_price_quadrant,Q1_minus_Q2,20,daily_Q1_minus_Q2_excess_vs_taiex_20d,0,0,,,,,,,,
flow_price_spread,A_technical_eligible,flow_price_quadrant,Q1_minus_Q2,20,daily_Q1_minus_Q2_mfe_20d,0,0,,,,,,,,
flow_price_spread,A_technical_eligible,flow_price_quadrant,Q1_minus_Q2,20,daily_Q1_minus_Q2_mae_20d,0,0,,,,,,,,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q1,3,fwd_3d,86,10,0.43970018102231345,0.23593177981892088,3.421507347115681,53.48837209302325,-0.0731968058346545,1.1371760755350038,0.12851066398936106,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q1,3,excess_vs_taiex_3d,86,10,0.9711494512418555,0.35403577427386423,5.369363687538019,50.0,-1.565319253286119,3.633798277105758,0.1808686294608497,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q1,3,mfe_3d,86,10,3.032267379323009,1.9542811839323493,3.0985365246759207,96.51162790697676,2.416838758179954,4.177704760433221,0.9786127596608393,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q1,3,mae_3d,86,10,-2.535631223018615,-1.8027587535056122,2.185475453141099,0.0,-3.0064260442845043,-2.1419487212676307,-1.1602194933712253,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q2,3,fwd_3d,29,10,0.6822172316648306,0.5076142131979822,7.174743899241883,58.620689655172406,-1.0774449275426554,2.471590820689575,0.09508593494701836,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q2,3,excess_vs_taiex_3d,29,10,1.0089677282020926,-0.4099696711243661,7.907619971671749,44.827586206896555,-1.9939429193834446,3.7105438315714867,0.12759436237662125,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q2,3,mfe_3d,29,10,4.373470315215699,2.594339622641506,5.336856258616469,96.55172413793103,2.44024497180934,6.873409735941208,0.8194843749360192,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q2,3,mae_3d,29,10,-3.293486158032579,-2.207792207792214,4.067961988589883,0.0,-4.714624860026502,-2.0737226785478295,-0.8096157651596523,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q3,3,fwd_3d,22,8,-0.8437097192643885,0.8515815085158085,4.806081352785025,50.0,-2.580278348257676,0.813662127675177,-0.1755504448079049,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q3,3,excess_vs_taiex_3d,22,8,2.8964890200484668,2.342684149897384,6.799388580452375,72.72727272727273,-2.231785117938977,5.600713979664089,0.4259925706225424,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q3,3,mfe_3d,22,8,2.9694711167426067,2.4977331973251693,2.6776494396450254,90.9090909090909,2.1245986695593344,4.411770428208216,1.108984272839042,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q3,3,mae_3d,22,8,-3.693237774230968,-2.245536830233863,3.974825957577443,0.0,-5.584268274773039,-2.0968083403926663,-0.9291571036438295,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q4,3,fwd_3d,12,6,-2.2691923632032327,-0.4709257268568412,6.771351407393715,33.33333333333333,-5.884869382562815,2.9120974005988516,-0.33511661508594515,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q4,3,excess_vs_taiex_3d,12,6,0.7830702848736942,2.700749800137725,6.627591925083318,58.333333333333336,-4.417319623105641,4.643500208993339,0.1181530627904267,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q4,3,mfe_3d,12,6,3.4200751830534784,1.323894321996788,5.358049197599434,91.66666666666666,1.248080953505456,7.8070734731031575,0.6383060432863839,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q4,3,mae_3d,12,6,-5.0293993526417315,-2.992405391955344,5.807391411005364,0.0,-8.60574979506819,-1.4418871527775283,-0.86603416175991,
flow_price_spread,B_buy_high,flow_price_quadrant,Q1_minus_Q2,3,daily_Q1_minus_Q2_fwd_3d,10,10,0.19875040901520685,0.028377015710628006,2.3215624445953322,60.0,-1.2612009321004916,1.5112758976890335,0.08561062377533882,
flow_price_spread,B_buy_high,flow_price_quadrant,Q1_minus_Q2,3,daily_Q1_minus_Q2_excess_vs_taiex_3d,10,10,0.1987504090152071,0.02837701571062823,2.3215624445953322,60.0,-1.2612009321004916,1.511275897689034,0.08561062377533893,
flow_price_spread,B_buy_high,flow_price_quadrant,Q1_minus_Q2,3,daily_Q1_minus_Q2_mfe_3d,10,10,0.02654822898466147,1.1685743027841275,3.3318902115413302,80.0,-2.143035233790211,1.4381879368254167,0.007967918298358419,
flow_price_spread,B_buy_high,flow_price_quadrant,Q1_minus_Q2,3,daily_Q1_minus_Q2_mae_3d,10,10,0.5700141894778163,0.36577543509446553,2.070244375954783,60.0,-0.6163543951429021,1.8546936275190797,0.2753366685104166,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q1,5,fwd_5d,49,8,2.0393826398126715,0.6818181818181834,5.58626322217614,59.183673469387756,1.068988517364565,3.080564684102063,0.36507098908565677,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q1,5,excess_vs_taiex_5d,49,8,0.7937946681237914,-0.7663062346184524,8.239930386425113,44.89795918367347,-3.8784477421061756,5.03381814999685,0.09633511824705822,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q1,5,mfe_5d,49,8,5.389751993848185,3.797468354430378,5.05469597418095,97.95918367346938,4.617514271525995,6.560943736281638,1.0662860875072762,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q1,5,mae_5d,49,8,-3.027321850123005,-2.16284987277352,2.5422584194648885,0.0,-3.632989023541831,-2.494911000852994,-1.1908002062041418,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q2,5,fwd_5d,24,8,1.2783171672024016,1.026597692730269,4.5257852873294695,70.83333333333334,0.7042834208147094,2.040196508879924,0.28245201352817567,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q2,5,excess_vs_taiex_5d,24,8,0.6204315081408787,-0.9050615143846863,7.6971745985479885,41.66666666666667,-3.7590186833754853,5.59360844737688,0.08060509738962114,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q2,5,mfe_5d,24,8,4.588661227518883,3.552470894732551,3.7107384607844374,100.0,3.6981037610788365,5.422654276128122,1.2365897720931955,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q2,5,mae_5d,24,8,-3.5183538206755745,-2.612762670806723,2.767109497790413,0.0,-4.678090947721287,-2.2542471111845876,-1.2714906379689868,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q3,5,fwd_5d,18,6,-0.9927316749739078,-1.4073473986595753,6.080433722504202,44.44444444444444,-2.359232887231076,0.1951734042173451,-0.16326658924012663,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q3,5,excess_vs_taiex_5d,18,6,1.390904289504629,1.0560523321036683,9.826742069210924,55.55555555555556,-5.956015594568904,7.166669290726557,0.14154276968992605,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q3,5,mfe_5d,18,6,4.065004329284335,1.8128583379241392,3.9536685524804493,94.44444444444444,3.134693962447331,5.928380790235798,1.0281601189695164,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q3,5,mae_5d,18,6,-4.7226014080064,-4.177811610295951,4.311586326918945,0.0,-5.942840460057161,-3.538382463199394,-1.0953280416818572,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q4,5,fwd_5d,11,5,-1.2100414366372028,-1.2526096033402934,8.448159763444174,36.36363636363637,-5.003229356970696,6.9189271150055465,-0.14323136286711144,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q4,5,excess_vs_taiex_5d,11,5,1.1945243406167914,1.622033084976282,8.812303521809879,63.63636363636363,-5.50779097440507,7.253845134076109,0.13555188352970607,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q4,5,mfe_5d,11,5,3.896547244229906,1.3574660633484115,6.686719458750689,90.9090909090909,1.2556088606217395,10.290016418913885,0.5827292842577122,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q4,5,mae_5d,11,5,-6.852662466848229,-5.012224938875298,5.868773108512708,0.0,-10.110228056363036,-3.1410698713534875,-1.1676482188259043,
flow_price_spread,B_buy_high,flow_price_quadrant,Q1_minus_Q2,5,daily_Q1_minus_Q2_fwd_5d,8,8,0.6910514050036263,0.9641230866615086,2.469131039663024,75.0,-0.9340476041214941,2.468178637745653,0.27987635889018586,
flow_price_spread,B_buy_high,flow_price_quadrant,Q1_minus_Q2,5,daily_Q1_minus_Q2_excess_vs_taiex_5d,8,8,0.6910514050036263,0.9641230866615085,2.469131039663024,75.0,-0.934047604121494,2.4681786377456536,0.27987635889018586,
flow_price_spread,B_buy_high,flow_price_quadrant,Q1_minus_Q2,5,daily_Q1_minus_Q2_mfe_5d,8,8,1.6113205923753273,1.6691186613428766,1.599040143754696,75.0,0.5855720951746232,2.691348835107642,1.0076798876304605,
flow_price_spread,B_buy_high,flow_price_quadrant,Q1_minus_Q2,5,daily_Q1_minus_Q2_mae_5d,8,8,0.03079247073962721,-1.0451187640848545,1.99755156437699,37.5,-1.2350280789038757,1.4407571721507098,0.015415106818146632,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q1,10,fwd_10d,25,3,1.6013192643268988,0.9671179883945946,5.663080318195514,60.0,-0.8333280758977716,4.182344397907211,0.28276471007869153,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q1,10,excess_vs_taiex_10d,25,3,-0.11582764659597014,-1.0568145121010675,5.550049129013604,48.0,-2.301665221743683,2.2455884851055368,-0.020869661493709318,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q1,10,mfe_10d,25,3,5.948228501214556,4.374999999999996,5.109306226094622,100.0,4.588278188664741,7.370209751408687,1.164194948980613,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q1,10,mae_10d,25,3,-3.3103361292432743,-2.9288702928870314,2.6559533233215737,0.0,-4.120406926441673,-2.6236954290194046,-1.2463833984489305,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q2,10,fwd_10d,10,3,1.8997075406311459,-0.0015439246564774578,8.036194814527093,50.0,-1.8587360594795488,4.5859646829998075,0.23639391334777368,
flow_price_quadrant,B_buy_high,flow_price_quadrant,Q2,10,excess_vs_taiex_10d,10,3,0.58951186217867,-1.2090199050640515,9.07898930397478,30.0,-4.467494447980871,5.418433923807129,0.06493144142383578,
