signal_date,code,name,industry,universe_a_technical_eligible,universe_b_buy_high,final_category,grade,market_regime,base_score_raw,dist_cost20_pct,chip_bonus_v1,capital_flow_score_v21_shadow,capital_flow_score_v2_shadow,rs20,rs20_percentile,flow_price_quadrant,flow_identity_score,flow_intensity_score,flow_persistence_score,flow_momentum_score,flow_price_confirmation_score,flow_relative_score,foreign_flow_activity,trust_flow_activity,foreign_flow_active_percentile_v21,trust_flow_active_percentile_v21,foreign_signed_flow_strength,trust_signed_flow_strength,foreign_momentum_component,trust_momentum_component,foreign_flow_direction,trust_flow_direction,foreign_flow_momentum,trust_flow_momentum,institutional_history_days,flow_lookback_complete,future_data_rows_used,score_without_intensity,score_without_persistence,score_without_momentum,score_without_price_confirmation,score_without_relative_flow,entry_t1_open,fwd_1d,close_to_close_forward_1d,taiex_fwd_1d,excess_vs_taiex_1d,fwd_3d,close_to_close_forward_3d,taiex_fwd_3d,excess_vs_taiex_3d,mfe_3d,mae_3d,fwd_5d,close_to_close_forward_5d,taiex_fwd_5d,excess_vs_taiex_5d,mfe_5d,mae_5d,fwd_10d,close_to_close_forward_10d,taiex_fwd_10d,excess_vs_taiex_10d,mfe_10d,mae_10d,fwd_20d,close_to_close_forward_20d,taiex_fwd_20d,excess_vs_taiex_20d,mfe_20d,mae_20d
2026-07-23,2812,台中銀,金融保險,True,False,other_watch,A,strong_bull,50,0.86,3,5.37,20.25,5.613242717750522,82.59,Q3,3.5,0.28,0.5,0.0,0.0,1.09,active,active,91.51,10.91,-91.51,10.91,-3.5,3.5,negative,positive,stable,stable,1,False,0,5.09,4.87,5.37,5.37,4.28,20.35,0.49140049140048436,0.0,-2.48953752930382,2.9809380207043046,1.9656019656019597,1.4669926650366705,-7.071865857008186,9.037467822610147,2.211302211302213,-0.24570024570025328,1.474201474201453,0.9779951100244544,-10.802223966500545,12.276425440701999,2.4570024570024662,-0.24570024570025328,-9.090909090909093,-9.53545232273838,-0.8324692408073209,-8.258439850101773,2.4570024570024662,-9.5823095823096,,,,,,
2026-07-23,5871,中租-KY,其他,True,False,other_watch,A,strong_bull,50,1.47,3,25.11,33.29,8.757973573618894,90.18,Q4,3.5,12.5,0.5,0.0,0.0,8.61,active,active,72.33,86.06,-72.33,86.06,-3.5,3.5,negative,positive,stable,stable,1,False,0,12.61,24.61,25.11,25.11,16.5,119.0,0.8403361344537785,-0.4149377593360981,-2.48953752930382,3.3298736637575987,0.8403361344537785,-0.4149377593360981,-7.071865857008186,7.912201991461965,2.1008403361344463,0.0,-7.14285714285714,-8.298755186721996,-10.802223966500545,3.6593668236434054,2.1008403361344463,-7.98319327731093,-8.403361344537819,-9.54356846473029,-0.8324692408073209,-7.570892103730499,2.1008403361344463,-8.403361344537819,,,,,,
2026-07-23,2892,第一金,金融保險,True,False,other_watch,A,strong_bull,48,2.32,3,25.59,33.38,9.14283478304525,90.71,Q3,3.5,12.5,0.5,0.0,0.0,9.09,active,active,96.85,90.91,-96.85,90.91,-3.5,3.5,negative,positive,stable,stable,1,False,0,13.09,25.09,25.59,25.59,16.5,33.4,2.6946107784431073,0.43923865300146137,-2.48953752930382,5.184148307746927,4.191616766467066,1.9033674963396807,-7.071865857008186,11.263482623475252,5.0898203592814495,0.0,6.287425149700598,3.9531478770131745,-10.802223966500545,17.089649116201144,6.736526946107779,0.0,6.287425149700598,3.9531478770131745,-0.8324692408073209,7.11989439050792,10.479041916167663,0.0,,,,,,
2026-07-23,2425,承啟,電腦週邊,True,False,other_watch,A,strong_bull,45,5.53,3,6.66,20.97,21.551611653600578,97.77,Q3,3.5,0.9,0.5,0.0,0.0,1.76,active,active,60.14,17.58,-60.14,17.58,-3.5,3.5,negative,positive,stable,stable,1,False,0,5.76,6.16,6.66,6.66,4.9,45.55,2.8540065861690556,2.2925764192139875,-2.48953752930382,5.343544115472875,-4.939626783754115,-5.458515283842791,-7.071865857008186,2.1322390732540715,5.159165751920969,-4.939626783754115,-6.2568605927551975,-6.768558951965053,-10.802223966500545,4.545363373745348,5.159165751920969,-9.98902305159165,5.708013172338089,5.13100436681222,-0.8324692408073209,6.54048241314541,14.379802414928665,-9.98902305159165,,,,,,
2026-07-23,2801,彰銀,金融保險,True,False,other_watch,A,strong_bull,40,1.78,3,25.71,33.39,8.485769199111836,90.05,Q3,3.5,12.5,0.5,0.0,0.0,9.21,active,active,98.49,92.12,-98.49,92.12,-3.5,3.5,negative,positive,stable,stable,1,False,0,13.21,25.21,25.71,25.71,16.5,24.05,1.2474012474012586,0.4123711340206171,-2.48953752930382,3.736938776705079,2.079002079002068,1.2371134020618513,-7.071865857008186,9.150867936010254,3.3264033264033266,-0.20790020790021346,3.1185031185031242,2.268041237113394,-10.802223966500545,13.92072708500367,3.3264033264033266,-0.20790020790021346,-3.7422037422037535,-4.53608247422681,-0.8324692408073209,-2.9097345013964326,7.068607068607058,-3.7422037422037535,,,,,,
2026-07-23,2377,微星,電腦週邊,True,False,other_watch,A,strong_bull,38,5.01,3,17.38,29.02,16.448250595183335,95.81,Q3,3.5,8.53,0.5,0.0,0.0,4.85,active,active,54.25,48.48,-54.25,48.48,-3.5,3.5,negative,positive,stable,stable,1,False,0,8.85,16.88,17.38,17.38,12.53,149.0,-1.6778523489932917,-3.618421052631582,-2.48953752930382,0.8116851803105285,-6.711409395973156,-8.552631578947366,-7.071865857008186,0.3604564610350298,1.342281879194629,-7.718120805369133,-8.7248322147651,-10.526315789473683,-10.802223966500545,2.077391751735446,1.342281879194629,-10.738255033557042,3.3557046979865834,1.3157894736842035,-0.8324692408073209,4.188173938793904,6.040268456375841,-10.738255033557042,,,,,,
2026-07-23,3702,大聯大,電子通路,True,False,wait_pullback,A,strong_bull,38,7.28,15,77.62,84.03,16.675079734815146,96.34,Q1,9.0,25.0,1.0,7.0,25.0,10.62,active,active,24.38,81.82,24.38,81.82,3.5,3.5,positive,positive,stable,stable,1,False,0,52.620000000000005,76.62,70.62,52.620000000000005,67.0,120.5,-2.4896265560165998,-3.292181069958844,-2.48953752930382,-8.902671277954965e-05,-8.713692946058094,-9.465020576131689,-7.071865857008186,-1.641827089049908,0.8298755186721962,-9.54356846473029,-12.448132780082988,-13.168724279835386,-10.802223966500545,-1.6459088135824427,0.8298755186721962,-15.352697095435685,4.149377593361003,3.292181069958855,-0.8324692408073209,4.981846834168325,7.05394190871369,-15.352697095435685,,,,,,
2026-07-23,2434,統懋,半導體業,True,False,other_watch,A,strong_bull,38,7.66,5,29.01,33.97,59.49292959491854,100.0,Q2,3.5,12.5,0.5,3.5,5.0,4.01,active,inactive,40.07,,40.07,0.0,3.5,0.0,positive,zero,stable,inactive,1,False,0,16.509999999999998,28.509999999999998,25.509999999999998,24.009999999999998,25.0,69.0,-0.28985507246377384,-1.5736766809728353,-2.48953752930382,2.1996824568400464,-14.057971014492754,-15.164520743919896,-7.071865857008186,-6.986105157484568,1.0144927536231974,-14.057971014492754,-25.36231884057971,-26.32331902718169,-10.802223966500545,-14.560094874079166,1.0144927536231974,-30.289855072463766,-17.536231884057973,-18.597997138769685,-0.8324692408073209,-16.703762643250652,1.0144927536231974,-30.579710144927542,,,,,,
2026-07-23,2633,台灣高鐵,航運業,True,False,other_watch,B1,strong_bull,71,-0.38,0,0.0,4.5,2.5905726925616213,69.9,Q4,0.0,0.0,0.0,-3.5,0.0,0.0,active,inactive,82.33,,-82.33,0.0,-3.5,0.0,negative,zero,stable,inactive,1,False,0,0.0,0.0,0.0,0.0,0.0,25.85,0.7736943907156624,0.3853564547206201,-2.48953752930382,3.2632319200194826,0.5802707930367523,0.19267822736031004,-7.071865857008186,7.652136650044938,1.1605415860734825,0.0,1.740812379110257,1.3487475915221703,-10.802223966500545,12.543036345610801,1.934235976789167,-0.5802707930367634,-0.19342359767892114,-0.578034682080919,-0.8324692408073209,0.6390456431283997,2.9013539651837617,-0.7736943907156735,,,,,,
2026-07-23,2915,潤泰全,貿易百貨,True,False,other_watch,B1,strong_bull,63,-0.48,0,0.0,4.5,0.6894320081509697,61.52,Q4,0.0,0.0,0.0,-3.5,0.0,0.0,active,inactive,81.37,,-81.37,0.0,-3.5,0.0,negative,zero,stable,inactive,1,False,0,0.0,0.0,0.0,0.0,0.0,51.5,-0.1941747572815511,-0.3875968992248069,-2.48953752930382,2.295362772022269,-1.9417475728155331,-2.131782945736438,-7.071865857008186,5.130118284192653,0.7766990291262044,-2.5242718446601864,-0.1941747572815511,-0.3875968992248069,-10.802223966500545,10.608049209218994,0.7766990291262044,-2.7184466019417486,-0.5825242718446533,-0.7751937984496138,-0.8324692408073209,0.2499449689626676,2.9126213592232997,-2.7184466019417486,,,,,,
2026-07-23,6196,帆宣,其他電子,True,False,other_watch,B1,strong_bull,63,-1.63,12,49.75,58.72,3.146128248117175,74.08,Q2,9.0,19.4,1.0,7.0,5.0,8.35,active,active,38.63,44.85,38.63,44.85,3.5,3.5,positive,positive,stable,stable,1,False,0,30.35,48.75,42.75,44.75,41.4,537.0,-2.0484171322160183,-3.130755064456725,-2.48953752930382,0.44112039708780193,-11.638733705772808,-12.615101289134433,-7.071865857008186,-4.5668678487646215,2.4208566108007368,-12.104283054003728,-18.80819366852886,-19.705340699815842,-10.802223966500545,-8.005969702028317,2.4208566108007368,-20.48417132216015,-5.400372439478584,-6.44567219152854,-0.8324692408073209,-4.567903198671264,2.4208566108007368,-20.48417132216015,,,,,,
2026-07-23,1402,遠東新,紡織纖維,True,False,other_watch,B1,strong_bull,56,-2.25,5,30.39,38.26,-1.8031004181589427,50.92,Q2,3.5,12.5,0.5,0.0,5.0,8.89,active,active,88.9,11.52,88.9,-11.52,3.5,-3.5,positive,negative,stable,stable,1,False,0,17.89,29.89,30.39,25.39,21.5,27.0,1.2962962962963065,0.5514705882353033,-2.48953752930382,3.7858338256001267,1.4814814814814836,0.7352941176470562,-7.071865857008186,8.553347338489669,2.592592592592591,0.0,0.5555555555555536,-0.18382352941176405,-10.802223966500545,11.357779522056099,2.777777777777768,-1.1111111111111183,0.0,-0.7352941176470562,-0.8324692408073209,0.8324692408073209,2.777777777777768,-1.4814814814814725,,,,,,
2026-07-23,2885,元大金,金融保險,True,False,other_watch,B1,strong_bull,56,-4.24,12,47.95,55.9,-1.645433358875592,51.83,Q2,9.0,15.31,1.0,7.0,5.0,10.64,active,active,74.93,31.52,74.93,31.52,3.5,3.5,positive,positive,stable,stable,1,False,0,32.64,46.95,40.95,42.95,37.31,62.7,0.6379585326953707,-0.3159557661927215,-2.48953752930382,3.127496061999191,1.2759170653907415,0.3159557661927437,-7.071865857008186,8.347782922398927,3.349282296650702,-0.15948963317384823,0.6379585326953707,-0.3159557661927215,-10.802223966500545,11.440182499195917,3.349282296650702,-3.189792663476876,7.0175438596491,6.00315955766193,-0.8324692408073209,7.850013100456421,12.91866028708133,-3.189792663476876,,,,,,
2026-07-23,2891,中信金,金融保險,True,False,other_watch,B1,strong_bull,56,-4.44,3,23.41,33.12,-6.565364360371151,36.52,Q4,3.5,12.5,0.5,0.0,0.0,6.91,active,active,75.48,69.09,-75.48,69.09,-3.5,3.5,negative,positive,stable,stable,1,False,0,10.91,22.91,23.41,23.41,16.5,62.8,1.273885350318471,0.15748031496063408,-2.48953752930382,3.7634228796222913,-0.6369426751592355,-1.7322834645669305,-7.071865857008186,6.4349231818489505,1.9108280254777066,-1.4331210191082744,0.4777070063694433,-0.6299212598425141,-10.802223966500545,11.279930972869987,1.9108280254777066,-3.1847133757961776,2.8662420382165488,1.7322834645669305,-0.8324692408073209,3.6987112790238696,6.210191082802563,-3.1847133757961776,,,,,,
2026-07-23,2882,國泰金,金融保險,True,False,other_watch,B1,strong_bull,56,-5.35,5,29.8,38.07,-8.954881852892925,29.06,Q2,3.5,12.5,0.5,0.0,5.0,8.3,active,active,83.01,81.21,83.01,-81.21,3.5,-3.5,positive,negative,stable,stable,1,False,0,17.3,29.3,29.8,24.8,21.5,96.4,0.6224066390041472,-0.30832476875641834,-2.48953752930382,3.1119441683079674,-1.0373443983402453,-1.9527235354573347,-7.071865857008186,6.034521458667941,2.178423236514515,-1.8672199170124637,-1.2448132780083054,-2.1582733812949617,-10.802223966500545,9.55741068849224,2.178423236514515,-4.045643153526979,1.1410788381742698,0.20554984583762703,-0.8324692408073209,1.9735480789815907,6.327800829875518,-4.045643153526979,,,,,,
2026-07-23,3362,先進光,光電業,True,False,other_watch,B1,strong_bull,56,-8.3,0,0.0,4.5,-12.513593974105042,21.99,Q4,0.0,0.0,0.0,-3.5,0.0,0.0,active,inactive,15.34,,-15.34,0.0,-3.5,0.0,negative,zero,stable,inactive,1,False,0,0.0,0.0,0.0,0.0,0.0,159.0,-5.345911949685533,-7.668711656441718,-2.48953752930382,-2.8563744203817127,-0.6289308176100628,-3.0674846625766916,-7.071865857008186,6.442935039398123,7.547169811320753,-5.345911949685533,-1.5723270440251569,-3.9877300613496924,-10.802223966500545,9.229896922475389,14.465408805031444,-5.345911949685533,10.691823899371066,7.975460122699385,-0.8324692408073209,11.524293140178386,23.584905660377366,-5.345911949685533,,,,,,
2026-07-23,2409,友達,光電業,True,False,other_watch,B1,strong_bull,56,-11.02,15,37.13,50.72,-11.343853536946579,24.08,Q2,9.0,12.53,1.0,7.0,5.0,2.6,active,active,24.79,1.21,24.79,1.21,3.5,3.5,positive,positive,stable,stable,1,False,0,24.6,36.13,30.130000000000003,32.13,34.53,25.6,-0.390625,-2.857142857142858,-2.48953752930382,2.09891252930382,-6.640625000000011,-8.952380952380956,-7.071865857008186,0.4312408570081754,1.5625,-14.0625,-13.28125000000001,-15.428571428571436,-10.802223966500545,-2.4790260334994656,1.5625,-14.0625,-4.1015625,-6.476190476190469,-0.8324692408073209,-3.269093259192679,1.5625,-14.0625,,,,,,
2026-07-23,6207,雷科,電子零組件,True,False,other_watch,B1,strong_bull,56,-15.97,5,24.46,30.74,-21.54735834192114,8.64,Q2,3.5,10.36,0.5,3.5,5.0,1.6,active,inactive,16.03,,16.03,0.0,3.5,0.0,positive,zero,stable,inactive,1,False,0,14.100000000000001,23.96,20.96,19.46,22.86,118.0,-6.779661016949157,-9.090909090909093,-2.48953752930382,-4.290123487645337,-15.254237288135597,-17.355371900826444,-7.071865857008186,-8.182371431127411,0.8474576271186418,-15.50847457627118,-26.4406779661017,-28.264462809917358,-10.802223966500545,-15.638453999601154,0.8474576271186418,-28.050847457627114,-11.864406779661019,-14.049586776859503,-0.8324692408073209,-11.031937538853699,0.8474576271186418,-28.050847457627114,,,,,,
2026-07-23,2201,裕隆,汽車工業,True,False,other_watch,B1,strong_bull,51,-0.53,12,25.85,39.03,4.9628354662842655,80.63,Q2,9.0,1.72,1.0,7.0,5.0,2.13,active,active,0.68,20.61,0.68,20.61,3.5,3.5,positive,positive,stable,stable,1,False,0,24.13,24.849999999999998,18.849999999999998,20.849999999999998,23.72,28.05,-0.5347593582887722,-0.5347593582887722,-2.48953752930382,1.954778171015048,-2.67379679144385,-2.67379679144385,-7.071865857008186,4.398069065564336,0.35650623885916666,-3.0303030303030387,-3.208556149732633,-3.208556149732633,-10.802223966500545,7.593667816767912,0.35650623885916666,-4.991087344028533,-1.6042780748663055,-1.6042780748663055,-0.8324692408073209,-0.7718088340589846,2.4955436720142554,-4.991087344028533,,,,,,
2026-07-23,1909,榮成,造紙工業,True,False,other_watch,B1,strong_bull,51,-1.61,5,27.66,33.38,6.500037713137741,85.47,Q2,3.5,12.5,0.5,3.5,5.0,2.66,active,inactive,26.58,,26.58,0.0,3.5,0.0,positive,zero,stable,inactive,1,False,0,15.16,27.16,24.16,22.66,25.0,10.05,0.0,-0.4950495049504844,-2.48953752930382,2.48953752930382,0.0,-0.4950495049504844,-7.071865857008186,7.071865857008186,0.995024875621886,-1.194029850746281,0.0,-0.4950495049504844,-10.802223966500545,10.802223966500545,0.995024875621886,-2.7860696517413075,0.0,-0.4950495049504844,-0.8324692408073209,0.8324692408073209,1.990049751243772,-2.9850746268656803,,,,,,
2026-07-23,2646,星宇航空,航運業,True,False,other_watch,B1,strong_bull,51,-1.73,3,5.86,20.53,0.5168399736676155,60.67,Q4,3.5,0.53,0.5,0.0,0.0,1.33,active,active,70.41,13.33,-70.41,13.33,-3.5,3.5,negative,positive,stable,stable,1,False,0,5.33,5.36,5.86,5.86,4.53,21.05,0.47505938242278223,-0.47058823529412264,-2.48953752930382,2.9645969117266024,3.562945368171011,2.5882352941176467,-7.071865857008186,10.634811225179197,3.8004750593824355,0.0,2.375296912114022,1.4117647058823568,-10.802223966500545,13.177520878614567,4.51306413301662,0.0,0.47505938242278223,-0.47058823529412264,-0.8324692408073209,1.307528623230103,4.51306413301662,-0.47505938242280443,,,,,,
2026-07-23,2458,義隆,半導體業,True,False,other_watch,B1,strong_bull,48,-3.8,3,25.17,33.3,6.858865375488454,86.13,Q4,3.5,12.5,0.5,0.0,0.0,8.67,active,active,73.42,86.67,-73.42,86.67,-3.5,3.5,negative,positive,stable,stable,1,False,0,12.670000000000002,24.67,25.17,25.17,16.5,169.0,-0.591715976331364,-1.7543859649122862,-2.48953752930382,1.8978215529724562,-8.579881656804734,-9.649122807017541,-7.071865857008186,-1.5080157997965475,1.4792899408283988,-9.171597633136097,-12.426035502958577,-13.450292397660824,-10.802223966500545,-1.6238115364580317,1.4792899408283988,-14.792899408284022,-12.72189349112426,-13.742690058479534,-0.8324692408073209,-11.889424250316939,1.4792899408283988,-14.792899408284022,,,,,,
2026-07-23,1708,東鹼,化學工業,True,False,other_watch,B1,strong_bull,48,-5.6,3,14.57,26.63,5.847277673404516,83.64,Q4,3.5,6.21,0.5,0.0,0.0,4.36,active,active,51.64,43.64,-51.64,43.64,-3.5,3.5,negative,positive,stable,stable,1,False,0,8.36,14.07,14.57,14.57,10.21,53.8,-2.0446096654274992,-2.226345083487935,-2.48953752930382,0.444927863876321,-7.899628252788105,-8.070500927643787,-7.071865857008186,-0.827762395779919,0.743494423791824,-9.851301115241629,-14.1263940520446,-14.28571428571428,-10.802223966500545,-3.324170085544054,0.743494423791824,-14.31226765799256,-7.527881040892193,-7.699443413729123,-0.8324692408073209,-6.695411800084871,0.743494423791824,-14.31226765799256,,,,,,
2026-07-23,1563,巧新,汽車工業,True,False,other_watch,B1,strong_bull,48,-7.29,0,0.0,4.5,-3.2736248383025695,45.29,Q4,0.0,0.0,0.0,-3.5,0.0,0.0,active,inactive,66.16,,-66.16,0.0,-3.5,0.0,negative,zero,stable,inactive,1,False,0,0.0,0.0,0.0,0.0,0.0,60.6,2.1452145214521323,1.4754098360655776,-2.48953752930382,4.634752050755953,-4.455445544554459,-5.0819672131147575,-7.071865857008186,2.6164203124537266,3.960396039603964,-4.950495049504955,-12.706270627062711,-13.278688524590166,-10.802223966500545,-1.904046660562166,3.960396039603964,-14.356435643564359,-4.950495049504955,-5.573770491803276,-0.8324692408073209,-4.1180258086976345,3.960396039603964,-14.356435643564359,,,,,,
2026-07-23,6197,佳必琪,電子零組件,True,False,other_watch,B1,strong_bull,48,-8.28,0,0.0,4.5,-9.648648447911256,27.62,Q4,0.0,0.0,0.0,-3.5,0.0,0.0,active,inactive,5.07,,-5.07,0.0,-3.5,0.0,negative,zero,stable,inactive,1,False,0,0.0,0.0,0.0,0.0,0.0,314.5,-1.4308426073131986,-1.7432646592709933,-2.48953752930382,1.0586949219906217,-7.790143084260737,-8.082408874801905,-7.071865857008186,-0.7182772272525506,3.8155802861685295,-7.949125596184414,-15.580286168521463,-15.847860538827263,-10.802223966500545,-4.778062202020918,3.8155802861685295,-17.32909379968204,0.6359300476947549,0.31695721077653616,-0.8324692408073209,1.4683992885020758,3.8155802861685295,-17.32909379968204,,,,,,
2026-07-23,5464,霖宏,電子零組件,True,False,other_watch,B1,strong_bull,48,-10.05,0,0.0,4.5,-14.756366082948578,18.06,Q4,0.0,0.0,0.0,-3.5,0.0,0.0,active,inactive,60.0,,-60.0,0.0,-3.5,0.0,negative,zero,stable,inactive,1,False,0,0.0,0.0,0.0,0.0,0.0,80.7,-1.2391573729863659,-1.6049382716049387,-2.48953752930382,1.2503801563174544,-10.904584882280044,-11.23456790123456,-7.071865857008186,-3.8327190252718584,3.3457249070631967,-10.904584882280044,-26.27013630731103,-26.543209876543205,-10.802223966500545,-15.467912340810486,3.3457249070631967,-27.38537794299876,-16.23296158612145,-16.54320987654322,-0.8324692408073209,-15.400492345314131,3.3457249070631967,-27.38537794299876,,,,,,
2026-07-23,2302,麗正,半導體業,True,False,other_watch,B1,strong_bull,48,-11.05,3,7.91,21.71,-12.847674319390567,20.94,Q4,3.5,1.55,0.5,0.0,0.0,2.36,active,active,63.01,23.64,-63.01,23.64,-3.5,3.5,negative,positive,stable,stable,1,False,0,6.36,7.41,7.91,7.91,5.550000000000001,42.45,1.2956419316843215,1.2956419316843215,-2.48953752930382,3.7851794609881417,-10.718492343934049,-10.718492343934049,-7.071865857008186,-3.6466264869258627,7.891637220259118,-10.83627797408716,-21.201413427561832,-21.201413427561832,-10.802223966500545,-10.399189461061287,7.891637220259118,-22.614840989399298,1.4134275618374437,1.4134275618374437,-0.8324692408073209,2.2458968026447645,7.891637220259118,-22.614840989399298,,,,,,
2026-07-23,2493,揚博,電子零組件,True,False,other_watch,B1,strong_bull,48,-13.55,3,22.56,33.05,-8.35282353385347,31.41,Q4,3.5,12.5,0.5,0.0,0.0,6.06,active,active,48.49,60.61,-48.49,60.61,-3.5,3.5,negative,positive,stable,stable,1,False,0,10.059999999999999,22.06,22.56,22.56,16.5,230.0,-7.608695652173914,-9.957627118644064,-2.48953752930382,-5.119158122870093,-15.000000000000002,-17.16101694915254,-7.071865857008186,-7.928134142991816,0.21739130434783593,-16.52173913043479,-28.04347826086957,-29.8728813559322,-10.802223966500545,-17.241254294369025,0.21739130434783593,-29.78260869565217,-4.347826086956519,-6.779661016949157,-0.8324692408073209,-3.515356846149198,0.21739130434783593,-29.78260869565217,,,,,,
2026-07-23,3481,群創,光電業,True,False,other_watch,B1,strong_bull,48,-14.64,15,29.59,43.14,-22.62556563596865,7.33,Q2,9.0,5.64,1.0,7.0,5.0,1.95,active,active,7.4,12.12,7.4,12.12,3.5,3.5,positive,positive,stable,stable,1,False,0,23.95,28.59,22.59,24.59,27.64,50.7,-2.3668639053254448,-4.6242774566473965,-2.48953752930382,0.12267362397837545,-11.24260355029586,-13.294797687861271,-7.071865857008186,-4.170737693287673,1.1834319526627057,-14.49704142011835,-18.343195266272193,-20.231213872832367,-10.802223966500545,-7.540971299771648,1.1834319526627057,-20.118343195266274,-1.3806706114398493,-3.6608863198458574,-0.8324692408073209,-0.5482013706325284,1.1834319526627057,-20.118343195266274,,,,,,
2026-07-23,1444,力麗,紡織纖維,True,False,other_watch,B1,strong_bull,46,-5.65,3,24.44,33.24,19.642595813948894,97.38,Q4,3.5,12.5,0.5,0.0,0.0,7.94,active,active,70.27,79.39,-70.27,79.39,-3.5,3.5,negative,positive,stable,stable,1,False,0,11.940000000000001,23.94,24.44,24.44,16.5,8.07,-0.867410161090465,-1.2345679012345623,-2.48953752930382,1.6221273682133552,-8.30235439900867,-8.64197530864197,-7.071865857008186,-1.2304885420004847,0.0,-8.550185873605953,-13.011152416356886,-13.33333333333333,-10.802223966500545,-2.208928449856341,0.0,-13.382899628252787,-10.780669144981413,-11.111111111111105,-0.8324692408073209,-9.948199904174093,0.0,-13.754646840148698,,,,,,
